uid,0-250000,250000-350000,350000-450000,450000-650000,650000+
3390,0.19219011068344116,0.6522728800773621,0.138194277882576,0.016102176159620285,0.0012405787128955126
11476,0.08677521347999573,0.24419349431991577,0.41972509026527405,0.24054992198944092,0.008756316266953945
12094,0.9311296939849854,0.064170241355896,0.0041535585187375546,4.4012966100126505e-4,1.0631836630636826e-4
12017,0.10587647557258606,0.6397582292556763,0.20269659161567688,0.04719408601522446,0.004474588204175234
9410,0.01785082370042801,0.04986129701137543,0.08487052470445633,0.23946978151798248,0.6079475283622742
7851,0.01537585910409689,0.11601120978593826,0.24299979209899902,0.47504130005836487,0.1505718231201172
13188,0.002276976127177477,0.006253019440919161,0.019667277112603188,0.10144756734371185,0.8703551292419434
12064,0.19247570633888245,0.7358220219612122,0.059947364032268524,0.010697982273995876,0.0010568975703790784
8485,0.015722142532467842,0.16884905099868774,0.6962783932685852,0.11144177615642548,0.007708642166107893
8255,0.007679488509893417,0.007676932495087385,0.09213415533304214,0.7941977977752686,0.09831158816814423
3549,0.10149187594652176,0.016486065462231636,0.058557137846946716,0.35288718342781067,0.4705777168273926
9559,0.022831203415989876,0.12937963008880615,0.2124369889497757,0.543606698513031,0.09174547344446182
9242,0.32931461930274963,0.39111050963401794,0.1279899775981903,0.11630013585090637,0.03528476879000664
10042,0.5076723694801331,0.3496081531047821,0.1352737993001938,0.0031759252306073904,0.004269714467227459
13138,0.005989388562738895,0.02693094313144684,0.07760273665189743,0.18966898322105408,0.6998079419136047
8338,0.0052487473003566265,0.00599078880622983,0.10050848126411438,0.754349946975708,0.13390202820301056
1974,0.0050637926906347275,0.5829301476478577,0.308846116065979,0.0942869707942009,0.008872988633811474
11161,0.0010684978915378451,0.0030648047104477882,0.019263824447989464,0.05819682404398918,0.918406069278717
14016,0.05934039130806923,0.40420934557914734,0.4546840488910675,0.07687247544527054,0.004893736448138952
11139,0.01729169301688671,0.11775316298007965,0.5212254524230957,0.2829270362854004,0.06080261990427971
3391,0.08348026126623154,0.7252674698829651,0.17345817387104034,0.01585227996110916,0.0019418364390730858
4533,0.010998066514730453,0.005280781537294388,0.003125374671071768,0.03098738193511963,0.9496083855628967
12077,0.7345017790794373,0.24548915028572083,0.017326831817626953,0.0023344652727246284,3.4781754948198795e-4
12585,0.053504571318626404,0.5023176670074463,0.4283805191516876,0.01490713469684124,8.90089781023562e-4
14968,0.017395926639437675,0.11858943104743958,0.42738017439842224,0.4090675711631775,0.027566835284233093
14991,0.0033173407427966595,0.04755355045199394,0.14905841648578644,0.5724738240242004,0.22759683430194855
4343,0.021010013297200203,0.026448657736182213,0.27344322204589844,0.6342103481292725,0.044887688010931015
8838,0.035684168338775635,0.5297215580940247,0.3965197205543518,0.035245925188064575,0.0028286254964768887
9935,0.02384394221007824,0.07789643853902817,0.19526326656341553,0.6075929999351501,0.09540330618619919
10814,0.14411158859729767,0.248765766620636,0.32615774869918823,0.18672583997249603,0.09423908591270447
13932,0.004271499812602997,0.008820461109280586,0.04170600324869156,0.10762972384691238,0.8375722765922546
8737,0.03126974031329155,0.07370560616254807,0.26964905858039856,0.3057079613208771,0.31966763734817505
12712,0.07552073895931244,0.2980828881263733,0.5912560820579529,0.03416341170668602,9.768465533852577e-4
4003,0.6779935359954834,0.1302604079246521,0.13458611071109772,0.04991764575242996,0.007242307532578707
3115,0.09762398153543472,0.4969128370285034,0.3384396433830261,0.06418779492378235,0.0028358041308820248
14536,0.001266895211301744,0.0013312797527760267,5.644933553412557e-4,0.009096960537135601,0.9877403378486633
3551,0.02884962409734726,0.37370264530181885,0.47896111011505127,0.11187385022640228,0.006612746044993401
10206,0.10322575271129608,0.3271876573562622,0.3893234133720398,0.04733961820602417,0.13292358815670013
